SAP,Material Description,routing time,Class,Class Code
500536977,PA Kit Re 500466091.A0-ENZ 5,1.6,Low,1
500539273,PA Kit Re 500467023.F1-GFK 3,1.6,Low,1
500544815,PA Kit Re 500467023.F1-PB1,4.0,Low,1
500536315,PA Kit Re 500483756.B0-BL,8.0,Low,1
500536320,PA Kit Re 500525906.A0-BL,3.2,Low,1
500536322,PA Kit Re 500525937.A0-BL,3.2,Low,1
500348592,PA Kit Tr 500205617.D2-500344215.A0,240.0,Medium,2
500516625,PA Kit Tr 500369971.D1-500493545.B0,4.8,Low,1
500557109,PA Kit Up 500155065.J3-L4,4.8,Low,1
500375598,PA Kit Up 500163982.E3-J7,30.0,Low,1
500375611,PA Kit Up 500163982.G5-J7,55.0,Low,1
500357841,PA Kit Up 500190647.P3/Q4/R5-T7,15.0,Low,1
500375612,PA Kit Up 500236815.B1-C2,30.0,Low,1
500422698,PA Kit Up 500259166.H3-K5,2.0,Low,1
500530088,PA Kit Up 500362299.D2-G4,5.6,Low,1
500530131,PA Kit Up 500362299.E3-G4,5.6,Low,1
500537912,PA Kit Up 500489539.A0-B1,0.8,Low,1
500556051,PA Kit Up 500497871.B0-C1,9.6,Low,1
500528703,PA Kit Up 500508320.A0-C1,4.0,Low,1
500538351,PA Kit Up 500516324.C1-D2,3.2,Low,1
500551775,PA Kit Up 500519935.A0-D1,9.6,Low,1
500531152,PA Kit Up 500520495.A0-B1,4.8,Low,1
500546790,PA Kit Upgrade 500517878.B0-E2,6.4,Low,1
500546739,PA Kit Upgrade 500517879.D0-G2,8.0,Low,1
500352310,PA Klappbare G1010036 DRX310 NEU,51.0,Low,1
500490487,"PA Kombi A4500001,A4510,A4512966 DRX310",275.0,Medium,2
500490488,"PA Kombi A4510704,A4510906/7 DRX310_F",150.0,Low,1
500503334,"PA Kombi B0001149/0597,B0004955 DRX310_F",82.0,Low,1
500508299,"PA Kombi B0001447,B0010750 DRX310_F",70.0,Low,1
500511079,"PA Kombi B0001447/1446,B0010750 DRX310_F",320.0,High,3
500489355,"PA Kombi B0001669,B0013400/11047 DRX310F",120.0,Low,1
500518369,"PA Kombi B0001739,B0004245 DRX310_F",65.0,Low,1
500507480,"PA Kombi B0003869,B0007136 DRX310_F",55.0,Low,1
500507488,"PA Kombi B0003869,B0007136/1118 DRX310_F",180.0,Medium,2
500488993,"PA Kombi B0007121,SU,B0004245,U DRX310_F",50.0,Low,1
500508297,"PA Kombi B0007289,B0010750 DRX310_F",80.0,Low,1
500509528,"PA Kombi B0015510,B0002861 DRX310_F",50.0,Low,1
500507460,"PA Kombi B0202948/949,B0007122 DRX310_F",160.0,Medium,2
500565884,"PA kombi B0203010\11,B0007121 DRX310_F",150.0,Low,1
500515654,"PA Kombi G0222038,G1422004,SV of.DRX310F",100.0,Low,1
500515648,"PA Kombi G3722008,G3622025 DRX310_F",242.0,Medium,2
500314277,"PA KS4 A4813104 u.A4816139,RS,DRX360",31.0,Low,1
500314275,"PA KS5 A4812932,RS,DRX360",27.0,Low,1
500157212,PA KS6_new version_DRX310,24.0,Low,1
500302042,PA Litzen 1 fach DRX310,55.0,Low,1
500362494,PA Litzen 2fach 1 elect.pin DRX313,42.0,Low,1
500302044,PA Litzen 5 fach DRX310,105.0,Low,1
500173368,PA Litzen 5 fach Lowcost_DRX313,40.0,Low,1
500362492,PA Litzen 5fach 1 elect.pin DRX313,60.0,Low,1
500417702,PA Litzen_7-fach DRX310_F,180.0,Medium,2
500324908,"PA M0400500,U DRX310",39.0,Low,1
500175712,PA M0400501_DRX310,28.0,Low,1
500211541,"PA M0400850,6Uhr hochkant,UU DRX310",24.0,Low,1
500211539,"PA M0400850,6Uhr liegend,US DRX310_F",29.0,Low,1
500229440,"PA M0400850,SO DRX310_F",33.0,Low,1
500449577,"PA M0400850,SS DRX310_F",52.0,Low,1
500208147,"PA M0400850,SU DRX310",23.0,Low,1
500448971,"PA M0400892,Lage 12Uhr_ DRX310_F",52.0,Low,1
500482442,"PA M0400892,US DRX310_F",42.0,Low,1
500364827,"PA M0401016,ANW DRX310",32.0,Low,1
500526979,"PA M0401299,S,ANW DRX310_F",42.0,Low,1
500337717,"PA M0401299,Z2100105,Fliegende DRX310_F",36.0,Low,1
500275380,PA Massest.KS STAR Var.1 A4812932 DRX310,107.0,Low,1
500300900,PA Massest.KS STAR Var.3 A4812932 DRX310,72.0,Low,1
500403781,PA Massestuetzpunkt Variante Mass DRX310,110.0,Low,1
500108954,PA Pin-Sonde,30.0,Low,1
500152586,PA S9100286 3B0955665C/7238109 DRX310,25.0,Low,1
500220202,"PA S9100305,3B0955875/38110 orizDRX310_F",32.0,Low,1
500247784,"PA S9100408,3B0955875,Z2100120,DA DRX310",40.0,Low,1
500249101,PA S9100461/5G0955665 Anw.Kappe  DRX310,44.0,Low,1
500428750,PA S9100626_3G0955665 Empf.TUNIS DRX390,200.0,Medium,2
500428686,"PA S9100626_3G0955665,ANW DRX310_F",30.0,Low,1
500428751,"PA S9100626_3G0955665,Blindst.DRX310",38.0,Low,1
500402511,"PA S9100632_3B0955875_Empf.,DA,DRX390",4.0,Low,1
500410108,"PA S9100632,4N0955481A,Empf.TUNDRX390",57.0,Low,1
500395308,"PA S9100636,5G0955665,Empf.DA TUN DRX390",39.0,Low,1
500398886,"PA S9100662 5M0955875 Sender,TUN DRX390",20.0,Low,1
500399844,"PA S9202289,Anw DRX310_F",53.0,Low,1
500439639,PA S9202424 DRX310_F,45.0,Low,1
500149447,PA Stiftg.KodI 6918253/6Q0035575H_DRX310,28.0,Low,1
500533847,"PA T0000958,A DRX310_F",41.0,Low,1
500541657,PA T0000974 DRX310_F,49.0,Low,1
500560890,"PA T0001055,2xZ2100519 DRX310_F",60.0,Low,1
500560891,"PA T0001079,3xZ2100519 DRX310_F",70.0,Low,1
500172770,PA T0101474_DRX310,32.0,Low,1
500173675,"PA T0101624,B_DRX310",27.0,Low,1
500220213,PA T0101761 DRX310,27.0,Low,1
500340868,PA T0101824 DRX310,28.0,Low,1
500415444,PA T0101946 DRX310_F,50.0,Low,1
500397990,"PA T0102018,ANW DRX310_F",49.0,Low,1
500576347,PA T0102477 DRX310_F,58.0,Low,1
500515315,PA T0102490 DRX310_F,50.0,Low,1
500522775,"PA T0102490,FA DRX310_F",180.0,Medium,2
500510380,PA T0102510 DRX310_F,60.0,Low,1
500523199,"PA T0102510,FA DRX310_F",200.0,Medium,2
500525937,"PA T0102517,B0016160 DRX310_F",90.0,Low,1
500525906,"PA T0102517,B0016185 DRX310_F",120.0,Low,1
500578114,"PA T0102578,B0017894 DRX310_F",180.0,Medium,2
500578116,"PA T0102578,B0017895 DRX310_F",180.0,Medium,2
500572213,"PA T0200354_S9103081,Post Open DRX313",85.0,Low,1
500240697,"PA T0200354,PT DRX310",95.0,Low,1
500232213,PA Träger B0007110 DRX310,800.0,Very High,4
500481986,PA Träger B0008287 DRX310,350.0,High,3
500355190,PA Träger B0008527 DRX310,200.0,Medium,2
500485988,"PA Träger B0014901,DA DRX310",380.0,High,3
500524697,"PA Träger B0016147,RL DRX310",350.0,High,3
500524695,"PA Träger B0101820, LLD RX310",350.0,High,3
500396459,PA Träger B0202235 DRX310,350.0,High,3
500367849,PA Träger G0002055 DRX310,700.0,Very High,4
500514985,PA Träger G0003296 DRX310,600.0,Very High,4
500539611,PA Träger G0003296_LL DRX310,650.0,Very High,4
500539568,PA Träger G0003296_RL DRX310,670.0,Very High,4
500407647,PA Y0121823_3D Printer DRX316,32.0,Low,1
500417121,PA Y0200246 DRX310_F,90.0,Low,1
500489987,"PA Y0501865 or Y0501864,H.Off.DRX316",100.0,Low,1
500156894,"PA Y9901291=G1221056,DA DRX310_F",45.0,Low,1
500156893,PA Y9901292=G1221055 DRX310_F,45.0,Low,1
500183456,"PA Y9901894,B0002934 DRX316",51.0,Low,1
500204693,PA Y9902034(6982252/4L0035576A) DRX310,27.0,Low,1
500509416,PA Y9902034(6982252/4L0035576A) DRX310_F,38.0,Low,1
500186843,PA Y9902111=G0420243 DRX310_F,46.0,Low,1
500204530,PA Y9902519=G0421222 DRX310_F,33.0,Low,1
500221514,"PA Y9902956,3XY9902957,DRX310",33.0,Low,1
500225833,PA Y9904560 = B0007082 DRX310,140.0,Low,1
500380847,PA Y9905303 CAD8705 Schirm DRX310_F,30.0,Low,1
500239503,PA Y9905331 CAD4978 DRX310,25.0,Low,1
500320229,"PA Y9907001,ANW CPA DRX310",69.0,Low,1
500276779,PA Y9908040 DRX316,30.0,Low,1
500349986,"PA Y9908041,PT,DA,ANW CPA DRX310",120.0,Low,1
500343690,PA Y9909599 4H0941824/A/B DRX310,78.0,Low,1
500359911,PA Y9909812 8W0971859K DRX310_F,45.0,Low,1
500362278,"PA Y9910147 8V0035750D Anw+p6,7el.DRX310",50.0,Low,1
500145696,PA Z0000192 DRX310,36.0,Low,1
500226248,PA Z0000459 DRX313,48.0,Low,1
500545729,"PA Z0000869,FA DRX310_F",80.0,Low,1
500524287,PA Z0100728 DRX310_F,43.0,Low,1
500501124,"PA Z0100869,FA DRX310_F",70.0,Low,1
500436542,"PA Z0301917,Tiefe~1-2cm,FA DRX310",120.0,Low,1
500569950,"PA Z0302386,Flying DRX381",39.0,Low,1
500569949,"PA Z0302387,Flying DRX381",39.0,Low,1
500556505,"PA Z0302392,FA,excl.Z0301917,FA DRX310",56.0,Low,1
500155516,"PA Z2100053,S DRX310",28.0,Low,1
500179922,"PA Z2100053,U test.lateral DRX310_F",49.0,Low,1
500303217,"PA Z2100113,U,active veriegelung DRX310",24.0,Low,1
500148149,PA Z2100114_DRX310,30.0,Low,1
500315565,"PA Z2100114, flying DRX313",50.0,Low,1
500519552,"PA Z2100114,Flying 20cm DRX310_F",50.0,Low,1
500516324,"PA Z2100114,O,ANW Metal,H=85mm  DRX310_F",80.0,Low,1
500179646,"PA Z2100114,U Neu DRX310_F",50.0,Low,1
500404172,PA Z2100115 Flying DRX310,47.0,Low,1
500154172,"PA Z2100115,UO DRX310_F",26.0,Low,1
500160251,PA Z2100116 DRX310_F,29.0,Low,1
500163056,PA Z2100117 DRX313,27.0,Low,1
500407953,"PA Z2100118,ANW Cab.bind_Sonder DRX310_F",59.0,Low,1
500172510,"PA Z2100118,U DRX310_F",24.0,Low,1
500157195,PA Z2100120_DRX310_F,32.0,Low,1
500154171,PA Z2100121 DRX310,27.0,Low,1
500326360,PA Z2100141 flieg. DRX310_F,48.0,Low,1
500148228,PA Z2100141_DRX310_F,40.0,Low,1
500221767,"PA Z2100141,3 oder 9 Uhr DRX310",27.0,Low,1
500507140,"PA Z2100141,SO,ANW Metallteil DRX310_F",58.0,Low,1
500172508,PA Z2100148 DRX313,19.0,Low,1
500201378,"PA Z2100148,S DRX310",26.0,Low,1
500307446,"PA Z2100148,U,mit aktiver verrieg.DRX310",29.0,Low,1
500246958,"PA Z2100149,S DRX310_F",33.0,Low,1
500487356,"PA Z2100149,SU DRX310_F",25.0,Low,1
500276414,"PA Z2100153,ANW+GST DRX310_F",24.0,Low,1
500138716,PA Z2100158 DRX310,30.0,Low,1
500155679,PA Z2100165 DRX310_F,31.0,Low,1
500373433,"PA Z2100165,U,Flying 20cm DRX310_F",36.0,Low,1
500300742,"PA Z2100166,SU DRX310",31.0,Low,1
500162124,"PA Z2100166,SU mirror DRX310",28.0,Low,1
500177348,"PA Z2100166,U DRX310_F",25.0,Low,1
500316322,"PA Z2100166,US ,Fliegende DRX310_F",48.0,Low,1
500457936,"PA Z2100177,U DRX310_F",37.0,Low,1
500276113,PA Z2100178 ANW+GST DRX310_F,35.0,Low,1
500316771,"PA Z2100181,S DRX310",37.0,Low,1
500155241,PA Z2100182 DRX310,30.0,Low,1
500239731,"PA Z2100182,Flying DRX310_F",28.0,Low,1
500316445,"PA Z2100183,U,activer verrieg DRX310",27.0,Low,1
500249120,"PA Z2100186,U DRX310",45.0,Low,1
500139846,PA Z2100197 DRX310_F,34.0,Low,1
500490671,PA Z2100199 DRX310_F,49.0,Low,1
500160150,"PA Z2100199,SU_DRX313",28.0,Low,1
500147238,"PA Z2100199,US DRX310_F",54.0,Low,1
500146317,PA Z2100200_DRX310,35.0,Low,1
500513261,"PA Z2100200,U,ANW Metallteile DRX310_F",50.0,Low,1
500443607,"PA Z2100200,U,ANW+Metallteil DRX310_F",50.0,Low,1
500147416,PA Z2100202_DRX310_F,24.0,Low,1
500429474,"PA Z2100202,U DRX310_F",42.0,Low,1
500179522,"PA Z2100204,U DRX310_F",24.0,Low,1
500163829,PA Z2100205 DRX310,27.0,Low,1
500261489,"PA Z2100208,U DRX310_F",27.0,Low,1
500178412,"PA Z2100211,U DRX310_F",37.0,Low,1
500363846,"PA Z2100211,U,Flylng DRX310_F",38.0,Low,1
500259342,"PA Z2100212,US,ANW DRX310_F",30.0,Low,1
500164844,PA Z2100214 DRX310_F,25.0,Low,1
500204810,"PA Z2100214,SU DRX310",30.0,Low,1
500450597,PA Z2100217 ausschluss Z2100053 DRX310_F,43.0,Low,1
500171871,PA Z2100217(=B0101110)_DRX313,24.0,Low,1
500532296,"PA Z2100221,S DRX310_F",50.0,Low,1
500232515,"PA Z2100221,U DRX310_U",23.0,Low,1
500518772,PA Z2100232_B0016512 DRX310_F,48.0,Low,1
500165123,PA Z2100250_DRX310_F,23.0,Low,1
500379975,"PA Z2100250,flying 20cm,ANW DRX310_F",32.0,Low,1
500426555,"PA Z2100250,SO DRX310_F",45.0,Low,1
500224653,"PA Z2100250,SU DRX310_F",23.0,Low,1
500161609,PA Z2100268_DRX310,22.0,Low,1
500232599,"PA Z2100270,S DRX310",28.0,Low,1
500184034,"PA Z2100270,U DRX310_F",30.0,Low,1
500371890,"PA Z2100270,U,ANW DRX310 NEU_F",32.0,Low,1
500431384,"PA Z2100270,U,coding DRX310_F",15.0,Low,1
500506263,"PA Z2100295,U,Anw Metallteile DRX310_F",37.0,Low,1
500300702,"PA Z2100296,O DRX310",39.0,Low,1
500537007,"PA Z2100296,SU DRX310_F",37.0,Low,1
500209872,"PA Z2100296,U DRX310_F",24.0,Low,1
500507310,"PA Z2100296,U,ANW Metallteil DRX310_F",60.0,Low,1
500341850,"PA Z2100296,U,Økabel22mm DRX310",24.0,Low,1
500409278,"PA Z2100297,Fliegende DRX310_F",60.0,Low,1
500219174,"PA Z2100297,U DRX310_F",30.0,Low,1
500431339,"PA Z2100302,U Coding DRX310_F",43.0,Low,1
500167046,"PA Z2100302,U DRX310",23.0,Low,1
500175579,PA Z2100303_DRX310,24.0,Low,1
500196040,"PA Z2100331,U DRX310",20.0,Low,1
500330196,PA Z2100338 Fliegende DRX310_F,70.0,Low,1
500412894,"PA Z2100338,ANW,U,excl.B0010135 DRX310_F",35.0,Low,1
500275766,"PA Z2100338,S m.akt.Verrieg DRX310",35.0,Low,1
500193455,"PA Z2100338,U DRX313",32.0,Low,1
500261531,"PA Z2100338,U m.akt.Verrieg.DRX310_F",30.0,Low,1
500346370,"PA Z2100343,U,Flieg,Wellrohr20cm DRX310F",28.0,Low,1
500194209,"PA Z2100344,6Uhr DRX310_F",31.0,Low,1
500220272,"PA Z2100356,S DRX313",23.0,Low,1
500319292,"PA Z2100356,U,aktiver verrieg DRX310",30.0,Low,1
500346419,"PA Z2100383,Fllieg.wellr20cm,U DRX310_F",30.0,Low,1
500321293,"PA Z2100391,U DRX310",24.0,Low,1
500526800,"PA Z2100394,S DRX310_F",50.0,Low,1
500300537,"PA Z2100403,ANW DRX310",24.0,Low,1
500254524,"PA Z2100404,U DRX310_F",30.0,Low,1
500346375,"PA Z2100431,U, 20cm,Flieg.DRX310_F",28.0,Low,1
500323393,"PA Z2100432,U DRX310",26.0,Low,1
500349988,PA Z2100435 DRX310,25.0,Low,1
500328398,"PA Z2100443,U DRX313",24.0,Low,1
500248313,PA Z2100467 DRX310_F,24.0,Low,1
500253371,"PA Z2100483,U DRX310",37.0,Low,1
500424149,PA Z2100520 DRX310_F,23.0,Low,1
500339424,"PA Z2130002,U DRX310",28.0,Low,1
500339923,"PA Z2150003,ANW DRX310_F",32.0,Low,1
500328275,"PA Zusbau G1010028,SVgeschl. DRX310",53.0,Low,1
500165619,PA zweifach Litzenzweifach DRX310,90.0,Low,1
500449707,"PA_G0120300,T2101036,DA,SV,CPA DRX310_F",60.0,Low,1
500313133,PA_Halter_85x85_bei_45°,35.0,Low,1
500572180,"PA2xG5222016,G0003495,Z21H.off,26DRX310F",900.0,Very High,4
500348009,"PA3B0955665C,Sender,DA,Durchfluss DRX390",180.0,Medium,2
500375239,"PA3B0955665C,Sender,DA,Durchfluss DRX390",185.0,Medium,2
500252081,PA4E0035672Aschirm seele getauschtDRX310,35.0,Low,1
500252230,PA4E0035675Fschirm seele getauschtDRX310,33.0,Low,1
500226693,"PA4G0972562A,8K0972562A,4F0972562DRX310F",32.0,Low,1
500226695,"PA4G0972562B,8K0972562B,4F0972562DRX310F",35.0,Low,1
500320046,"PA6Q0035575B,schirm seele getausc.DRX310",33.0,Low,1
500320047,"PA6Q0035575C,schirm seele getausc.DRX310",33.0,Low,1
500320048,"PA6Q0035575D,schirm seele getausc.DRX310",28.0,Low,1
500250907,PA6Q0035576Aschirm seele getauschtDRX310,28.0,Low,1
500250910,PA6Q0035576Bschirm seele getauschtDRX310,28.0,Low,1
500250911,PA6Q0035576Cschirm seele getauschtDRX310,28.0,Low,1
500250913,PA6Q0035576Dschirm seele getauschtDRX310,28.0,Low,1
500250915,PA6Q0035576Eschirm seele getauschtDRX310,28.0,Low,1
500250917,PA6Q0035576Fschirm seele getauschtDRX310,33.0,Low,1
500250918,PA6Q0035576Gschirm seele getauschtDRX310,28.0,Low,1
500250919,PA6Q0035576Hschirm seele getauschtDRX310,32.0,Low,1
500250920,PA6Q0035576Jschirm seele getauschtDRX310,28.0,Low,1
500250905,PA6Q0035576schirm seele getauschtDRX310,34.0,Low,1
500251994,PA6Q0035608Aschirm seele getauschtDRX310,33.0,Low,1
500252001,PA6Q0035608Bschirm seele getauschtDRX310,33.0,Low,1
500252005,PA6Q0035608Cschirm seele getauschtDRX310,33.0,Low,1
500252006,PA6Q0035608Dschirm seele getauschtDRX310,33.0,Low,1
500252024,PA6Q0035608Gschirm seele getauschtDRX310,33.0,Low,1
500252009,PA6Q0035608Hschirm seele getauschtDRX310,33.0,Low,1
500252010,PA6Q0035608Jschirm seele getauschtDRX310,33.0,Low,1
500253881,PA6Q0035608Schirm-seele getauschtDRX310,33.0,Low,1
500251722,PA6Q0035672Aschirm seele getauschtDRX310,29.0,Low,1
500251723,PA6Q0035672Dschirm seele getauschtDRX310,34.0,Low,1
500251724,PA6Q0035672Eschirm seele getauschtDRX310,29.0,Low,1
500275308,PA6Q0035672Hschirm seele getauschtDRX310,29.0,Low,1
500251917,PA6Q0035674Aschirm seele getauschtDRX310,29.0,Low,1
500251918,PA6Q0035674Bschirm seele getaus.DRX310_F,30.0,Low,1
500251919,PA6Q0035674Cschirm seele getaus.DRX310_F,30.0,Low,1
500251920,PA6Q0035674Dschirm seele getaus.DRX310_F,39.0,Low,1
500251941,PA6Q0035674Eschirm seele getaus.DRX310_F,39.0,Low,1
500251942,PA6Q0035674Fschirm seele getaus.DRX310_F,35.0,Low,1
500251944,PA6Q0035674Hschirm seele getaus.DRX310_F,33.0,Low,1
500251945,PA6Q0035674Jschirm seele getaus.DRX310_F,39.0,Low,1
500251916,PA6Q0035674schirm seele getauschtDRX310F,30.0,Low,1
500401561,"PA8B001983,G0411042,G0211097_AnwDRX310_F",51.0,Low,1
500338759,"PA9125774/4E2035750A 4p.90°R,B NeuDRX310",38.0,Low,1
500338772,"PA9125778/4E2035750C 4p.90°R,D NeuDRX310",41.0,Low,1
500546552,"PAB0006990,G1711011,G0321357,P.O DRX310F",100.0,Low,1
500278342,"PADoppel G2422021,G0002242,rast.g.DRX310",105.0,Low,1
500365330,"PAF0316966 8W0035750B,sch-seel,SV,DRX310",120.0,Low,1
500162960,"PAG0001550,G2122010,G2122009,MB_DRX310_F",194.0,Medium,2
500315318,"PAG0210097,G0001110,B0006571,ML0° DRX310",47.0,Low,1
500529569,"PAG0212034,G0003356/0/1,Flieg,Po,DRX310F",80.0,Low,1
500394461,"PAG0220485,B0300901,B00,PT,DA,p1DRX310_F",153.0,Low,1
500402385,"PAG0220486,B03,B0003929,DA,CPAof DRX310F",65.0,Low,1
500338730,"PAG0220486,B0300901,B0003929,DA p1DRX310",62.0,Low,1
500350521,"PAG0220512,B0300901,ag.p1,CPA.of. DRX310",77.0,Low,1
500355853,"PAG0220514,B0300901,ANWCPA.Of,p1DRX310_F",100.0,Low,1
500529583,"PAG0221659,G0003350/1,Flieg,Po,DRX310_F",90.0,Low,1
500394414,"PAG0310056,B0007952,T2100129,DA DRX310_F",50.0,Low,1
500443302,"PAG0320243,G0001580,PT,DA,abg.p3 DRX310F",160.0,Medium,2
500394951,"PAG0320288,B0301642,PT,DA,ML180°DRX310_F",93.0,Low,1
500402112,"PAG0320288,G0002197,p3,DA,CPAoffDRX310_F",170.0,Medium,2
500330242,"PAG0320289,B0033001,B0300901,DA,p1DR310F",150.0,Low,1
500504032,"PAG0320289,B0300901,DA,Üb1mmCPA DRX310F",150.0,Low,1
500504034,"PAG0320289.B0300901,DA,Üb.1,ML180DRX310F",118.0,Low,1
500329958,"PAG0320290,B0301098,DA,ANW CPA,p3 DRX310",70.0,Low,1
500504038,"PAG0320310,B0300901,DA,Üb.1 ML180DRX310F",118.0,Low,1
500394876,"PAG0321349,B0300901,B0,DA,ML180°DRX310_F",128.0,Low,1
500332468,"PAG0421205,G0001990,DA,ML270°,CPA DRX310",61.0,Low,1
500325491,"PAG0421291,G0411101,G0001527ANWCPADRX310",32.0,Low,1
500575600,"PAG0521129,G0001953,Z0000869,180°DRX310F",48.0,Low,1
500402623,"PAG0521187,G0001569,DA,CPA,Pin5 DRX310_F",48.0,Low,1
500310791,"PAG0611035,B0004496,nach oben klapDRX310",50.0,Low,1
500412770,"PAG0620211,B0303359,DA,p1,ANWCPA DRX310F",75.0,Low,1
500556254,"PAG0821137,G0001450,DA,SV,ML270° DRX310F",90.0,Low,1
500307761,"PAG0822047,G0002314,F0313029,SVNeuDRX310",46.0,Low,1
500546157,"PAG1821034,G0221659,G0003054,CPA DRX310F",150.0,Low,1
500558660,"PAG1821035,G0221659,G0003054,CPA DRX310F",120.0,Low,1
500322547,"PAG2022008,G2022009,G0002298,H.offDRX310",80.0,Low,1
500390231,"PAG2122009/10,G0002799,r.geschl.DRX310_F",120.0,Low,1
500222087,"PAG2421004,G0002043,DA abg.12-24 DRX310F",51.0,Low,1
500388491,"PAG2612006,G0000480,B0007952,p26DRX310_F",153.0,Low,1
500241776,"PAG2622031,G0001503/1460,r:geschl,DRX310",52.0,Low,1
500390216,"PAG2722004/05,G0002794,r.geschl.DRX310_F",140.0,Low,1
500390211,"PAG2722004/05,G0002797,r.geschl.DRX310_F",180.0,Medium,2
500514898,"PAG2722006,G08,G0003179,H.offen DRX310F",113.0,Low,1
500514899,"PAG2722006,G08,G0003180,H.offen  DRX310F",130.0,Low,1
500541806,"PAG2722006,G0822062,G0003170H.of DRX310F",150.0,Low,1
500355508,"PAG2822005,G0000634,G0001514/1937 DRX310",69.0,Low,1
500344815,"PAG3622004,G18,G0001256,h.off DRX310 NEU",270.0,Medium,2
500301958,"PAG3622004,G18,G0001256,H.off,abf DRX310",120.0,Low,1
500259568,"PAG4022026,G0002303/2302,DA+SV R.oDRX310",300.0,Medium,2
500515475,"PAG4311001,G0003183/2990,8F012372 DRX316",118.0,Low,1
500538647,"PAG5222016,G0003379/80/81 H.off DRX310_F",550.0,Very High,4
500336745,"PAG5821004,G0002455 oder G0001901 DRX310",500.0,Very High,4
500336743,"PAG5821005,G0002455 oder G0001901 DRX310",238.0,Medium,2
500231867,"PAG9122001,G0002143,DA,abg pin5,6 DRX310",400.0,High,3
500546286,"PAG9921002,G9922034/5/8/7,G0003011DRX316",316.0,Medium,2
500164589,"PAG9922004,G0001712od.G0001709,DA_DRX310",408.0,High,3
500192409,PAHSD9125784/4F0035750 90°4p.u A_DRX310F,31.0,Low,1
500451112,Part niO-Muster leak,4.0,Low,1
500319328,PAS9100409 3B0955665Cblindstecker DRX310,45.0,Low,1
500362299,"PAY9909665 8W0035750,sch-seel,SVDRX310_F",65.0,Low,1
500524119,PC_Holder_Kontron,10.0,Low,1
500102602,Pin connection management 1polig complet,1.0,Low,1
500489638,PKA AB4 EPB_Koppelst_Zeta 655,60.0,Low,1
500485177,PKA B38_B48 ESPV TUE2 Komax Nr. 12062,30.0,Low,1
500485190,PKA B38_B48 Sens1 TUE2 Komax Nr. 12063,30.0,Low,1
500485192,PKA B38_B48 Sens2 TUE2 Komax Nr. 12064,30.0,Low,1
500484466,PKA B38_B48Versorgung TUE2 KomaxNr.12065,30.0,Low,1
500369532,PKA B48LK VVT Nr.12039 Komax,30.0,Low,1
500459485,PKA Bx8 12037,60.0,Low,1
500509056,PKA_Bx8_TUE2_ESPV_EDN_Nr.12067,60.0,Low,1
500509058,PKA_Bx8_TUE2_QEB/EDN_ZSP_VVT_Nr.12070,60.0,Low,1
500509059,PKA_Bx8_TUE2_Sens1_EDN_Nr.12068,60.0,Low,1
500509161,PKA_Bx8_TUE2_Sens2_EDN_Nr.12069,60.0,Low,1
500430083,PKA_Bx8_TUE2_VERSORGUNG_QEB/EDN_Nr.12052,60.0,Low,1
500238660,Plate assembly 2 Komax+nut,15.0,Low,1
500127636,Plate Plug 4-POLIG,0.08,Low,1
500127638,Plate Plug 8-POLIG,0.11,Low,1
500219790,Power Cord PAD,2.0,Low,1
500320381,Power supply cable PCM_Träger_DRX310,2.5,Low,1
500152386,"Press sensor SMC 42,5x85DA,2V,PT,LP_High",15.0,Low,1
500149245,"Pression sensor SMC 42,H,2 Ventile MB",12.0,Low,1
500140825,"Pressure Control  SMC 85,H,2 Valve MB",6.0,Low,1
500140508,Pressure control SMC  63x85_1V_2V,5.0,Low,1
500140535,"Pressure control SMC 106,H,1 valve",15.0,Low,1
500140832,"Pressure control SMC 127,H,2 valve",15.0,Low,1
500140836,"Pressure control SMC 170,H,2 valve MB",10.0,Low,1
500146739,"Pressure control SMC 170,H2 valve MB 4LP",15.0,Low,1
500140534,"Pressure control SMC 85,H,1 valve",15.0,Low,1
500145943,"Pressure control SMC 85,H,2 valve",10.0,Low,1
500140536,"Pressure control SMC127,H,1 valve",10.0,Low,1
500147590,"Pressure sensor SMC  42,H,2Valves",15.0,Low,1
500145617,"Pressure sensor SMC  54,H,1Valve",15.0,Low,1
500140828,"Pressure Sensor SMC 106,H,2Válvulas MB",15.0,Low,1
500276400,Pressure sensor SMC 127x85_MB_2V_4V_2LP,15.0,Low,1
500140537,"Pressure sensor SMC 170,H,1Ventile",13.0,Low,1
500139839,Pressure sensor SMC 42x85_1V_2V_1LP,6.0,Low,1
500258376,Pressure sensor SMC_127x85_3xDA_ohne_MV_,32.0,Low,1
500160323,pressure sensor SMC_63x85_VF,15.0,Low,1
500197737,pressure senz._SMC_42x85_1V_LP_H_mirror,7.0,Low,1
500232694,Printer table console,30.0,Low,1
500459244,Printer table console f.Flexipool,45.0,Low,1
500373706,Receiver_Unit_Flowmeter,110.0,Low,1
500173468,rectitude test G0411049,2.0,Low,1
500339951,Rework kit 500276167 stand1/2,20.0,Low,1
500334496,Rework kit 500324962 STAND 0/2,90.0,Low,1
500339265,"Rework kit B0101282,G91/G94/G94 b0/c0",155.0,Low,1
500325613,Rework kit von 500245883 in 500325384,45.0,Low,1
500356572,Rotating support PA,15.0,Low,1
500338704,Sablon BPA B0101282,8.0,Low,1
500301638,Sablon for test video,15.0,Low,1
500277266,Schablone form T,5.0,Low,1
